# Residuals  
# Time       	p_rgh        	k            	epsilon      
7601.9       	4.206340e-04	1.290080e-03	4.346080e-06
7602.86      	4.264460e-04	5.404680e-04	5.465980e-06
7603.81      	4.256480e-04	1.314010e-03	4.385050e-06
7604.76      	4.256450e-04	5.258300e-04	5.451020e-06
7605.71      	4.220720e-04	1.285850e-03	4.383030e-06
7606.67      	4.286660e-04	5.328040e-04	5.480320e-06
7607.62      	4.288880e-04	1.327830e-03	4.466600e-06
7608.57      	4.319320e-04	5.391260e-04	5.522470e-06
7609.52      	4.283730e-04	1.283310e-03	4.423920e-06
7610.48      	4.331360e-04	5.419120e-04	5.575740e-06
7611.43      	4.326980e-04	1.318940e-03	4.511930e-06
7612.38      	4.388520e-04	5.515370e-04	5.623510e-06
7613.33      	4.374870e-04	1.292150e-03	4.471010e-06
7614.29      	4.395370e-04	5.298540e-04	5.616850e-06
7615.24      	4.399250e-04	1.297290e-03	4.528700e-06
7616.19      	4.493360e-04	5.453370e-04	5.644470e-06
7617.14      	4.533790e-04	1.312280e-03	4.536560e-06
7618.1       	4.592430e-04	5.311650e-04	5.628980e-06
7619.05      	4.645520e-04	1.284820e-03	4.522510e-06
7620         	4.848960e-04	5.334430e-04	5.627720e-06
7620.95      	5.064420e-04	1.325120e-03	4.580050e-06
7621.9       	4.923190e-04	5.338170e-04	5.629680e-06
7622.86      	4.385990e-04	1.284190e-03	4.523410e-06
7623.81      	4.338980e-04	5.404820e-04	5.657290e-06
7624.76      	4.195980e-04	1.324900e-03	4.588480e-06
7625.71      	4.224920e-04	5.503280e-04	5.682860e-06
7626.67      	4.160930e-04	1.289020e-03	4.518080e-06
7627.62      	4.140620e-04	5.323560e-04	5.666800e-06
7628.57      	4.113690e-04	1.303910e-03	4.571150e-06
7629.52      	4.166130e-04	5.498150e-04	5.684440e-06
7630.48      	4.151870e-04	1.307810e-03	4.542270e-06
7631.43      	4.138830e-04	5.308490e-04	5.645990e-06
7632.38      	4.103520e-04	1.283970e-03	4.524120e-06
7633.33      	4.160370e-04	5.351620e-04	5.628670e-06
7634.29      	4.156750e-04	1.324360e-03	4.559810e-06
7635.24      	4.162670e-04	5.328450e-04	5.606000e-06
7636.19      	4.117670e-04	1.283360e-03	4.485680e-06
7637.14      	4.168890e-04	5.386270e-04	5.606110e-06
7638.1       	4.159750e-04	1.327820e-03	4.533970e-06
7639.05      	4.195760e-04	5.466050e-04	5.603950e-06
7640         	4.156730e-04	1.286530e-03	4.435310e-06
7640.95      	4.169300e-04	5.339850e-04	5.574520e-06
7641.9       	4.152500e-04	1.309490e-03	4.472020e-06
7642.86      	4.209320e-04	5.535340e-04	5.575990e-06
7643.81      	4.194990e-04	1.304100e-03	4.405690e-06
7644.76      	4.180560e-04	5.313530e-04	5.517950e-06
7645.71      	4.146760e-04	1.286590e-03	4.387560e-06
7646.67      	4.199840e-04	5.364440e-04	5.487280e-06
7647.62      	4.199080e-04	1.321030e-03	4.409090e-06
7648.57      	4.203630e-04	5.275360e-04	5.449880e-06
7649.52      	4.164550e-04	1.288370e-03	4.361700e-06
7650.48      	4.221920e-04	5.312290e-04	5.454850e-06
7651.43      	4.219060e-04	1.326280e-03	4.430770e-06
7652.38      	4.260770e-04	5.435190e-04	5.497770e-06
7653.33      	4.233310e-04	1.293450e-03	4.388080e-06
7654.29      	4.261000e-04	5.401670e-04	5.540670e-06
7655.24      	4.244580e-04	1.307430e-03	4.455280e-06
7656.19      	4.310450e-04	5.566850e-04	5.601470e-06
7657.14      	4.306760e-04	1.308190e-03	4.453470e-06
7658.1       	4.306200e-04	5.307860e-04	5.587690e-06
7659.05      	4.283600e-04	1.280450e-03	4.467380e-06
7660         	4.355890e-04	5.362320e-04	5.599010e-06
7660.95      	4.387590e-04	1.329870e-03	4.543710e-06
7661.9       	4.435610e-04	5.317000e-04	5.596460e-06
7662.86      	4.437560e-04	1.283760e-03	4.488620e-06
7663.81      	4.542170e-04	5.311990e-04	5.609400e-06
7664.76      	4.630090e-04	1.328080e-03	4.580040e-06
7665.71      	4.829400e-04	5.494070e-04	5.658900e-06
7666.67      	5.016240e-04	1.293370e-03	4.512470e-06
7667.62      	4.913060e-04	5.370420e-04	5.673510e-06
7668.57      	4.362960e-04	1.304300e-03	4.565540e-06
7669.52      	4.317660e-04	5.496120e-04	5.696580e-06
7670.48      	4.165120e-04	1.306720e-03	4.549540e-06
7671.43      	4.135920e-04	5.279840e-04	5.663530e-06
7672.38      	4.075360e-04	1.285370e-03	4.548010e-06
7673.33      	4.106260e-04	5.364890e-04	5.663480e-06
7674.29      	4.096740e-04	1.326650e-03	4.594580e-06
7675.24      	4.098190e-04	5.357170e-04	5.658770e-06
7676.19      	4.055300e-04	1.282960e-03	4.529150e-06
7677.14      	4.101830e-04	5.386780e-04	5.670220e-06
7678.1       	4.094930e-04	1.327390e-03	4.594440e-06
7679.05      	4.133450e-04	5.459970e-04	5.679430e-06
7680         	4.098950e-04	1.290160e-03	4.515670e-06
7680.95      	4.108470e-04	5.330230e-04	5.663880e-06
7681.9       	4.086960e-04	1.307310e-03	4.559930e-06
7682.86      	4.142130e-04	5.532240e-04	5.682010e-06
7683.81      	4.132970e-04	1.308720e-03	4.516050e-06
7684.76      	4.119130e-04	5.330590e-04	5.637350e-06
7685.71      	4.077530e-04	1.284220e-03	4.489290e-06
7686.67      	4.126750e-04	5.366230e-04	5.603380e-06
7687.62      	4.129460e-04	1.325790e-03	4.513640e-06
7688.57      	4.135150e-04	5.288360e-04	5.551610e-06
7689.52      	4.090800e-04	1.285370e-03	4.430010e-06
7690.48      	4.138460e-04	5.313610e-04	5.527140e-06
7691.43      	4.136220e-04	1.329230e-03	4.477040e-06
7692.38      	4.183190e-04	5.474030e-04	5.541450e-06
7693.33      	4.153810e-04	1.294570e-03	4.387600e-06
7694.29      	4.162790e-04	5.380930e-04	5.539170e-06
7695.24      	4.145020e-04	1.305440e-03	4.425090e-06
7696.19      	4.202750e-04	5.528050e-04	5.565860e-06
7697.14      	4.192390e-04	1.309090e-03	4.405520e-06
7698.1       	4.181140e-04	5.303120e-04	5.537750e-06
7699.05      	4.151640e-04	1.282390e-03	4.408110e-06
7700         	4.214280e-04	5.387700e-04	5.551190e-06
7700.95      	4.227890e-04	1.330950e-03	4.480140e-06
7701.9       	4.240690e-04	5.325270e-04	5.547740e-06
7702.86      	4.209090e-04	1.281120e-03	4.427890e-06
7703.81      	4.266950e-04	5.314230e-04	5.566410e-06
7704.76      	4.281550e-04	1.329610e-03	4.529810e-06
7705.71      	4.353480e-04	5.482620e-04	5.617150e-06
7706.67      	4.359900e-04	1.292380e-03	4.469180e-06
7707.62      	4.404810e-04	5.376740e-04	5.642890e-06
7708.57      	4.437600e-04	1.306780e-03	4.535950e-06
7709.52      	4.562560e-04	5.503520e-04	5.678360e-06
7710.48      	4.671410e-04	1.305740e-03	4.521000e-06
7711.43      	4.834910e-04	5.282880e-04	5.652370e-06
7712.38      	5.083420e-04	1.286900e-03	4.534190e-06
7713.33      	4.514320e-04	5.361070e-04	5.658220e-06
7714.29      	4.272680e-04	1.325150e-03	4.580860e-06
7715.24      	4.177040e-04	5.352400e-04	5.662380e-06
7716.19      	4.076260e-04	1.285770e-03	4.531350e-06
7717.14      	4.092470e-04	5.378050e-04	5.675700e-06
7718.1       	4.047170e-04	1.325950e-03	4.597990e-06
7719.05      	4.066590e-04	5.455110e-04	5.698890e-06
7720         	4.029290e-04	1.293180e-03	4.535990e-06
7720.95      	4.036020e-04	5.351960e-04	5.697950e-06
7721.9       	4.016530e-04	1.306520e-03	4.583350e-06
7722.86      	4.076260e-04	5.548120e-04	5.729810e-06
7723.81      	4.069650e-04	1.311850e-03	4.556320e-06
7724.76      	4.052960e-04	5.338030e-04	5.696440e-06
7725.71      	4.010420e-04	1.281260e-03	4.534690e-06
7726.67      	4.058010e-04	5.370990e-04	5.677700e-06
7727.62      	4.062260e-04	1.331010e-03	4.585110e-06
7728.57      	4.068840e-04	5.307140e-04	5.640300e-06
7729.52      	4.023380e-04	1.282620e-03	4.500020e-06
7730.48      	4.062850e-04	5.315100e-04	5.625970e-06
7731.43      	4.060170e-04	1.330810e-03	4.565180e-06
7732.38      	4.109640e-04	5.510130e-04	5.647160e-06
7733.33      	4.082040e-04	1.293330e-03	4.464680e-06
7734.29      	4.079580e-04	5.382300e-04	5.631620e-06
7735.24      	4.059630e-04	1.304730e-03	4.490590e-06
7736.19      	4.108160e-04	5.484550e-04	5.624330e-06
7737.14      	4.093910e-04	1.306970e-03	4.447290e-06
7738.1       	4.081330e-04	5.272970e-04	5.564410e-06
7739.05      	4.052710e-04	1.288110e-03	4.427350e-06
7740         	4.109870e-04	5.361960e-04	5.551220e-06
7740.95      	4.115830e-04	1.326420e-03	4.457580e-06
7741.9       	4.124840e-04	5.369960e-04	5.547130e-06
7742.86      	4.088700e-04	1.285800e-03	4.398090e-06
7743.81      	4.135930e-04	5.393980e-04	5.564870e-06
7744.76      	4.132610e-04	1.325550e-03	4.469120e-06
7745.71      	4.175790e-04	5.461040e-04	5.590540e-06
7746.67      	4.153400e-04	1.294100e-03	4.420640e-06
7747.62      	4.173600e-04	5.341780e-04	5.600150e-06
7748.57      	4.163790e-04	1.305360e-03	4.482910e-06
7749.52      	4.233620e-04	5.537000e-04	5.648660e-06
7750.48      	4.246160e-04	1.313470e-03	4.482550e-06
7751.43      	4.256220e-04	5.344640e-04	5.638710e-06
7752.38      	4.240560e-04	1.280930e-03	4.478920e-06
7753.33      	4.327860e-04	5.372110e-04	5.641710e-06
7754.29      	4.384660e-04	1.332120e-03	4.557760e-06
7755.24      	4.459890e-04	5.311510e-04	5.629360e-06
7756.19      	4.520330e-04	1.281960e-03	4.494630e-06
7757.14      	4.714030e-04	5.310390e-04	5.638250e-06
7758.1       	4.954680e-04	1.330550e-03	4.589320e-06
7759.05      	4.773940e-04	5.520090e-04	5.690180e-06
7760         	4.263510e-04	1.294020e-03	4.526070e-06
7760.95      	4.175740e-04	5.386010e-04	5.702700e-06
7761.9       	4.031660e-04	1.303580e-03	4.561610e-06
7762.86      	4.063050e-04	5.477220e-04	5.724210e-06
7763.81      	4.013640e-04	1.307620e-03	4.553400e-06
7764.76      	3.970060e-04	5.266390e-04	5.683390e-06
7765.71      	3.933780e-04	1.288500e-03	4.552750e-06
7766.67      	3.988180e-04	5.362210e-04	5.688760e-06
7767.62      	3.986650e-04	1.327140e-03	4.593430e-06
7768.57      	3.992580e-04	5.379330e-04	5.690650e-06
7769.52      	3.958230e-04	1.285730e-03	4.531980e-06
7770.48      	4.000520e-04	5.403840e-04	5.706290e-06
7771.43      	3.986570e-04	1.324730e-03	4.590290e-06
7772.38      	4.020530e-04	5.468530e-04	5.715580e-06
7773.33      	3.992040e-04	1.294420e-03	4.523950e-06
7774.29      	4.002450e-04	5.343560e-04	5.701630e-06
7775.24      	3.975590e-04	1.304610e-03	4.557820e-06
7776.19      	4.026540e-04	5.525750e-04	5.717760e-06
7777.14      	4.023010e-04	1.313720e-03	4.529790e-06
7778.1       	4.013330e-04	5.344590e-04	5.677410e-06
7779.05      	3.964440e-04	1.281140e-03	4.491300e-06
7780         	4.010170e-04	5.372990e-04	5.646910e-06
7780.95      	4.020320e-04	1.332310e-03	4.534680e-06
7781.9       	4.031350e-04	5.313990e-04	5.604550e-06
7782.86      	3.984180e-04	1.282130e-03	4.436800e-06
7783.81      	4.017240e-04	5.300250e-04	5.578340e-06
7784.76      	4.020500e-04	1.329240e-03	4.501020e-06
7785.71      	4.075570e-04	5.522720e-04	5.607820e-06
7786.67      	4.049500e-04	1.295890e-03	4.408830e-06
7787.62      	4.041020e-04	5.393930e-04	5.603130e-06
7788.57      	4.025820e-04	1.302200e-03	4.443370e-06
7789.52      	4.076460e-04	5.476240e-04	5.613470e-06
7790.48      	4.061910e-04	1.309320e-03	4.430500e-06
7791.43      	4.048950e-04	5.265470e-04	5.572760e-06
7792.38      	4.028450e-04	1.287210e-03	4.431390e-06
7793.33      	4.091810e-04	5.366170e-04	5.588820e-06
7794.29      	4.100600e-04	1.329780e-03	4.489220e-06
7795.24      	4.115300e-04	5.391960e-04	5.605740e-06
7796.19      	4.090500e-04	1.284210e-03	4.437630e-06
7797.14      	4.142860e-04	5.405850e-04	5.640000e-06
7798.1       	4.142960e-04	1.324210e-03	4.519520e-06
7799.05      	4.200810e-04	5.491360e-04	5.672460e-06
7800         	4.201870e-04	1.294670e-03	4.474140e-06
7800.95      	4.244320e-04	5.347790e-04	5.676030e-06
7801.9       	4.255070e-04	1.303100e-03	4.530170e-06
7802.86      	4.357120e-04	5.497650e-04	5.704000e-06
7803.81      	4.435430e-04	1.313260e-03	4.533310e-06
7804.76      	4.557880e-04	5.329760e-04	5.685040e-06
7805.71      	4.689870e-04	1.283380e-03	4.520710e-06
7806.67      	5.017460e-04	5.344950e-04	5.681200e-06
7807.62      	4.448260e-04	1.329960e-03	4.583730e-06
7808.57      	4.181240e-04	5.352900e-04	5.670790e-06
7809.52      	4.035730e-04	1.284780e-03	4.520750e-06
7810.48      	4.006160e-04	5.369430e-04	5.701320e-06
7811.43      	3.975650e-04	1.325580e-03	4.592280e-06
7812.38      	3.982450e-04	5.530160e-04	5.740470e-06
7813.33      	3.928480e-04	1.296560e-03	4.527860e-06
7814.29      	3.913300e-04	5.356750e-04	5.730140e-06
7815.24      	3.892200e-04	1.299340e-03	4.567180e-06
7816.19      	3.940200e-04	5.478250e-04	5.748460e-06
7817.14      	3.931560e-04	1.314910e-03	4.562050e-06
7818.1       	3.917810e-04	5.302800e-04	5.708750e-06
7819.05      	3.885600e-04	1.283620e-03	4.535000e-06
7820         	3.936250e-04	5.356170e-04	5.705530e-06
7820.95      	3.936000e-04	1.333500e-03	4.592250e-06
7821.9       	3.948730e-04	5.378000e-04	5.697870e-06
7822.86      	3.912550e-04	1.283920e-03	4.508500e-06
7823.81      	3.946770e-04	5.390880e-04	5.709060e-06
7824.76      	3.928830e-04	1.323310e-03	4.570600e-06
7825.71      	3.975260e-04	5.558430e-04	5.734150e-06
7826.67      	3.956630e-04	1.297020e-03	4.493660e-06
7827.62      	3.950960e-04	5.367710e-04	5.707120e-06
7828.57      	3.917310e-04	1.297510e-03	4.511310e-06
7829.52      	3.955300e-04	5.425930e-04	5.684240e-06
7830.48      	3.950070e-04	1.313250e-03	4.496320e-06
7831.43      	3.950050e-04	5.285050e-04	5.629060e-06
7832.38      	3.909530e-04	1.291690e-03	4.459140e-06
7833.33      	3.956170e-04	5.331290e-04	5.601850e-06
7834.29      	3.960560e-04	1.326720e-03	4.485790e-06
7835.24      	3.983680e-04	5.390450e-04	5.599680e-06
7836.19      	3.944820e-04	1.291540e-03	4.417180e-06
7837.14      	3.973410e-04	5.409900e-04	5.609010e-06
7838.1       	3.964950e-04	1.317280e-03	4.460800e-06
7839.05      	4.010900e-04	5.521530e-04	5.639000e-06
7840         	3.986490e-04	1.303070e-03	4.419670e-06
7840.95      	3.983830e-04	5.347650e-04	5.624800e-06
7841.9       	3.961210e-04	1.292420e-03	4.442340e-06
7842.86      	4.018130e-04	5.479120e-04	5.652780e-06
7843.81      	4.021710e-04	1.325190e-03	4.475290e-06
7844.76      	4.018960e-04	5.347660e-04	5.636650e-06
7845.71      	3.978080e-04	1.275430e-03	4.430430e-06
7846.67      	4.032690e-04	5.347770e-04	5.643650e-06
7847.62      	4.045320e-04	1.338120e-03	4.533780e-06
7848.57      	4.089780e-04	5.409010e-04	5.657360e-06
7849.52      	4.068550e-04	1.283780e-03	4.452770e-06
7850.48      	4.102880e-04	5.365010e-04	5.678310e-06
7851.43      	4.109610e-04	1.317780e-03	4.540330e-06
7852.38      	4.194010e-04	5.588400e-04	5.732010e-06
7853.33      	4.218990e-04	1.300120e-03	4.487240e-06
7854.29      	4.245520e-04	5.319640e-04	5.703600e-06
7855.24      	4.282460e-04	1.290890e-03	4.521260e-06
7856.19      	4.428970e-04	5.331370e-04	5.685820e-06
7857.14      	4.572580e-04	1.315260e-03	4.548280e-06
7858.1       	4.801450e-04	5.247190e-04	5.654490e-06
7859.05      	4.779920e-04	1.302600e-03	4.534640e-06
7860         	4.183710e-04	5.289520e-04	5.655120e-06
7860.95      	4.105040e-04	1.319420e-03	4.559370e-06
7861.9       	3.983690e-04	5.419340e-04	5.694120e-06
7862.86      	3.938610e-04	1.303330e-03	4.536000e-06
7863.81      	3.928920e-04	5.497560e-04	5.744570e-06
7864.76      	3.858490e-04	1.301500e-03	4.542540e-06
7865.71      	3.878130e-04	5.543080e-04	5.777200e-06
7866.67      	3.853490e-04	1.309260e-03	4.546220e-06
7867.62      	3.859000e-04	5.373390e-04	5.755570e-06
7868.57      	3.815890e-04	1.284120e-03	4.528010e-06
7869.52      	3.859660e-04	5.417900e-04	5.754100e-06
7870.48      	3.869960e-04	1.334100e-03	4.586260e-06
7871.43      	3.888140e-04	5.410380e-04	5.748100e-06
7872.38      	3.834160e-04	1.274990e-03	4.496870e-06
7873.33      	3.856930e-04	5.398790e-04	5.746160e-06
7874.29      	3.866510e-04	1.333620e-03	4.588500e-06
7875.24      	3.912690e-04	5.532410e-04	5.762810e-06
7876.19      	3.874000e-04	1.284830e-03	4.482310e-06
7877.14      	3.853760e-04	5.323970e-04	5.724840e-06
7878.1       	3.849130e-04	1.307260e-03	4.542260e-06
7879.05      	3.898510e-04	5.465650e-04	5.723800e-06
7880         	3.876850e-04	1.303100e-03	4.490320e-06
7880.95      	3.850860e-04	5.258560e-04	5.657440e-06
7881.9       	3.837510e-04	1.297730e-03	4.491510e-06
7882.86      	3.887970e-04	5.315480e-04	5.631780e-06
7883.81      	3.872380e-04	1.314040e-03	4.484610e-06
7884.76      	3.871620e-04	5.327020e-04	5.610720e-06
7885.71      	3.853990e-04	1.302880e-03	4.450930e-06
7886.67      	3.907300e-04	5.413760e-04	5.623400e-06
7887.62      	3.879120e-04	1.314130e-03	4.446590e-06
7888.57      	3.891980e-04	5.419520e-04	5.623120e-06
7889.52      	3.863950e-04	1.292150e-03	4.413030e-06
7890.48      	3.912190e-04	5.491540e-04	5.652260e-06
7891.43      	3.887460e-04	1.317260e-03	4.439700e-06
7892.38      	3.904290e-04	5.451080e-04	5.646980e-06
7893.33      	3.873370e-04	1.286510e-03	4.400100e-06
7894.29      	3.906440e-04	5.394760e-04	5.648500e-06
7895.24      	3.884960e-04	1.316920e-03	4.460220e-06
7896.19      	3.923770e-04	5.470070e-04	5.658520e-06
7897.14      	3.912030e-04	1.299130e-03	4.425330e-06
7898.1       	3.925260e-04	5.356280e-04	5.656150e-06
7899.05      	3.889950e-04	1.298980e-03	4.459480e-06
7900         	3.940840e-04	5.486850e-04	5.676570e-06
7900.95      	3.948920e-04	1.315710e-03	4.470820e-06
7901.9       	3.954110e-04	5.331460e-04	5.658250e-06
7902.86      	3.904360e-04	1.279590e-03	4.445800e-06
7903.81      	3.949430e-04	5.330150e-04	5.650010e-06
7904.76      	3.970740e-04	1.331780e-03	4.526190e-06
7905.71      	4.009360e-04	5.368310e-04	5.660760e-06
7906.67      	3.975990e-04	1.285110e-03	4.457030e-06
7907.62      	4.008980e-04	5.359320e-04	5.675000e-06
7908.57      	4.027600e-04	1.319540e-03	4.535930e-06
7909.52      	4.108350e-04	5.581330e-04	5.736330e-06
7910.48      	4.117830e-04	1.299730e-03	4.480140e-06
7911.43      	4.134460e-04	5.365090e-04	5.723270e-06
7912.38      	4.171890e-04	1.291170e-03	4.510720e-06
7913.33      	4.304140e-04	5.423980e-04	5.730160e-06
7914.29      	4.409410e-04	1.316260e-03	4.530200e-06
7915.24      	4.569080e-04	5.278450e-04	5.691150e-06
7916.19      	4.811100e-04	1.286710e-03	4.502350e-06
7917.14      	4.491000e-04	5.347300e-04	5.700150e-06
7918.1       	4.034170e-04	1.331910e-03	4.564310e-06
7919.05      	4.009300e-04	5.416610e-04	5.715170e-06
7920         	3.872720e-04	1.286760e-03	4.489810e-06
7920.95      	3.879610e-04	5.423430e-04	5.743010e-06
7921.9       	3.809700e-04	1.314940e-03	4.552160e-06
7922.86      	3.831640e-04	5.610230e-04	5.779790e-06
7923.81      	3.809430e-04	1.300500e-03	4.500180e-06
7924.76      	3.789020e-04	5.326220e-04	5.738900e-06
7925.71      	3.744610e-04	1.285770e-03	4.511930e-06
7926.67      	3.777490e-04	5.336420e-04	5.707020e-06
7927.62      	3.783040e-04	1.318950e-03	4.542700e-06
7928.57      	3.795620e-04	5.282050e-04	5.673410e-06
7929.52      	3.755050e-04	1.297530e-03	4.503060e-06
7930.48      	3.789300e-04	5.287250e-04	5.655580e-06
7931.43      	3.781020e-04	1.317880e-03	4.533900e-06
7932.38      	3.822780e-04	5.456590e-04	5.692000e-06
7933.33      	3.797420e-04	1.307960e-03	4.493230e-06
7934.29      	3.804470e-04	5.437530e-04	5.707690e-06
7935.24      	3.767860e-04	1.290750e-03	4.480580e-06
7936.19      	3.815510e-04	5.550250e-04	5.735860e-06
7937.14      	3.806570e-04	1.324380e-03	4.496800e-06
7938.1       	3.796160e-04	5.317240e-04	5.679970e-06
7939.05      	3.738900e-04	1.261340e-03	4.419160e-06
7940         	3.783060e-04	5.351070e-04	5.665200e-06
7940.95      	3.797300e-04	1.347720e-03	4.522980e-06
7941.9       	3.830220e-04	5.453730e-04	5.659830e-06
7942.86      	3.786840e-04	1.269070e-03	4.375250e-06
7943.81      	3.791980e-04	5.355490e-04	5.644100e-06
7944.76      	3.786310e-04	1.321870e-03	4.469140e-06
7945.71      	3.835260e-04	5.566740e-04	5.663630e-06
7946.67      	3.812380e-04	1.286510e-03	4.362970e-06
7947.62      	3.781520e-04	5.267030e-04	5.600610e-06
7948.57      	3.767090e-04	1.297630e-03	4.411440e-06
7949.52      	3.810420e-04	5.313660e-04	5.567370e-06
7950.48      	3.792010e-04	1.299780e-03	4.388600e-06
7951.43      	3.782190e-04	5.187640e-04	5.516460e-06
7952.38      	3.775910e-04	1.314480e-03	4.415610e-06
7953.33      	3.831130e-04	5.268630e-04	5.514450e-06
7954.29      	3.803810e-04	1.298540e-03	4.388850e-06
7955.24      	3.810180e-04	5.378820e-04	5.557390e-06
7956.19      	3.801960e-04	1.314290e-03	4.422330e-06
7957.14      	3.860830e-04	5.555190e-04	5.630910e-06
7958.1       	3.829010e-04	1.299880e-03	4.389720e-06
7959.05      	3.811190e-04	5.354390e-04	5.628190e-06
7960         	3.791530e-04	1.287480e-03	4.417470e-06
7960.95      	3.844390e-04	5.473100e-04	5.666310e-06
7961.9       	3.836350e-04	1.320280e-03	4.450260e-06
7962.86      	3.827170e-04	5.338630e-04	5.647960e-06
7963.81      	3.788990e-04	1.273800e-03	4.409720e-06
7964.76      	3.844290e-04	5.380370e-04	5.666120e-06
7965.71      	3.846640e-04	1.337140e-03	4.505730e-06
